date,time,temperature,dewpoint,humidity,wind_speed,wind_gust_speed,wind_dir_degrees,wind_dir,pressure,windchill,heatindex,precip,precip_rate,precip_1hr,precip_today,solarradiation,uv_index,temperature_indoor,humidity_indoor,software_type,event,conditions
11/30/2017,16:51:00,7.8,2.8,71,5.6,,90,East,1019,7.1,,,,,,,,,,,Clear,
11/30/2017,17:51:00,8.3,3.9,74,5.6,,60,ENE,1018.4,,,,,,,,,,,,Clear,
11/30/2017,18:51:00,9.4,5.6,77,5.6,,170,South,1017.8,,,,,,,,,,,,Clear,
11/30/2017,19:31:00,10.6,6.1,74,,,0,North,1018.5,,,,,,,,,,,,Mostly Cloudy,
11/30/2017,19:51:00,11.1,6.7,74,9.3,,0,Variable,1017.7,,,,,,,,,,,,Overcast,
11/30/2017,20:13:00,10.6,7.2,80,0,,0,North,1018.2,,,,,,,,,,,,Mostly Cloudy,
11/30/2017,20:34:00,11.1,7.8,80,5.6,,0,Variable,1018.2,,,,,,,,,,,,Mostly Cloudy,
11/30/2017,20:51:00,11.1,7.8,80,7.4,,0,Variable,1017.5,,,,,,,,,,,,Overcast,
11/30/2017,21:44:00,11.7,7.8,77,11.1,,0,Variable,1018.2,,,,,,,,,,,,Overcast,
11/30/2017,21:51:00,11.7,7.2,74,5.6,,0,Variable,1017.4,,,,,,,,,,,,Overcast,
11/30/2017,22:51:00,10.6,6.7,77,5.6,,0,Variable,1017.3,,,0,,,,,,,,,Light Rain,
11/30/2017,23:51:00,10,7.2,83,5.6,,0,Variable,1016.4,,,0.8,,,,,,,,,Light Rain,
12/1/2017,0:47:00,10,7,82,0,,0,North,1016.8,,,0,,,,,,,,,Overcast,
12/1/2017,0:51:00,10,7.2,83,7.4,,260,West,1016.1,,,0,,,,,,,,,Overcast,
12/1/2017,1:03:00,10,7.2,83,,,0,North,1016.8,,,,,,,,,,,,Overcast,
12/1/2017,1:48:00,10,7,82,9.3,,0,Variable,1017.2,,,,,,,,,,,,Overcast,
12/1/2017,1:51:00,9.4,6.7,83,5.6,,280,West,1016.4,,,,,,,,,,,,Overcast,
12/1/2017,2:29:00,9.4,6.7,83,11.1,,0,Variable,1017.2,,,,,,,,,,,,Overcast,
12/1/2017,2:51:00,9.4,6.1,80,0,,0,North,1016.5,,,,,,,,,,,,Overcast,
12/1/2017,3:51:00,8.9,6.1,83,7.4,,310,NW,1016.6,,,,,,,,,,,,Overcast,
12/1/2017,4:51:00,7.8,5,83,7.4,,0,Variable,1017.7,6.6,,,,,,,,,,,Clear,
12/1/2017,5:51:00,7.2,4.4,82,0,,0,North,1018.6,,,,,,,,,,,,Clear,
12/1/2017,6:51:00,7.2,3.3,76,0,,0,North,1019.8,,,,,,,,,,,,Clear,
12/1/2017,7:51:00,7.2,2.2,71,7.4,,300,WNW,1020.7,5.9,,,,,,,,,,,Clear,
12/1/2017,8:51:00,7.8,1.7,66,11.1,,300,WNW,1021.2,5.8,,,,,,,,,,,Clear,
12/1/2017,9:51:00,8.9,0.6,56,,,0,North,1021.8,,,,,,,,,,,,Clear,
12/1/2017,10:51:00,10,-0.6,48,11.1,,10,North,1021.9,,,,,,,,,,,,Clear,
12/1/2017,11:51:00,10.6,-1.1,44,14.8,,10,North,1021.7,,,,,,,,,,,,Partly Cloudy,
12/1/2017,12:51:00,10.6,-1.1,44,7.4,,0,Variable,1021.5,,,,,,,,,,,,Clear,
12/1/2017,13:51:00,10.6,-1.1,44,14.8,29.6,360,North,1021.4,,,,,,,,,,,,Clear,
12/1/2017,14:51:00,10,-0.6,48,14.8,,310,NW,1021.6,,,,,,,,,,,,Clear,
12/1/2017,15:51:00,9.4,-1.7,46,9.3,25.9,0,Variable,1022.5,,,,,,,,,,,,Clear,
12/1/2017,16:51:00,8.9,-1.7,48,7.4,,0,Variable,1023.3,,,,,,,,,,,,Clear,
12/1/2017,17:51:00,8.3,-1.1,52,7.4,,0,Variable,1024,,,,,,,,,,,,Clear,
12/1/2017,18:51:00,7.2,-1.7,53,14.8,,340,NNW,1024.3,4.5,,,,,,,,,,,Clear,
12/1/2017,19:51:00,6.7,-1.7,55,11.1,,0,Variable,1024.9,4.5,,,,,,,,,,,Clear,
12/1/2017,20:51:00,6.7,-1.7,55,13,,10,North,1025.2,4.2,,,,,,,,,,,Clear,
12/1/2017,21:51:00,6.7,-1.7,55,7.4,,60,ENE,1025.3,5.3,,,,,,,,,,,Clear,
12/1/2017,22:51:00,6.1,-2.2,56,9.3,,0,Variable,1025.6,4.2,,,,,,,,,,,Clear,
12/1/2017,23:51:00,5.6,-2.2,58,11.1,,80,East,1025.4,3.2,,,,,,,,,,,Clear,
12/2/2017,0:51:00,5.6,-2.2,58,9.3,,60,ENE,1025.1,3.6,,,,,,,,,,,Clear,
12/2/2017,2:51:00,5,-2.8,57,7.4,,20,NNE,1026.2,3.3,,,,,,,,,,,Clear,
12/2/2017,3:51:00,4.4,-1.7,65,0,,0,North,1026.1,,,,,,,,,,,,Clear,
12/2/2017,4:51:00,3.9,-1.7,67,5.6,,0,Variable,1025.8,2.6,,,,,,,,,,,Clear,
12/2/2017,5:51:00,4.4,-2.2,63,5.6,,10,North,1026,3.2,,,,,,,,,,,Clear,
12/2/2017,6:51:00,3.9,-1.7,67,0,,0,North,1026.3,,,,,,,,,,,,Clear,
12/2/2017,7:51:00,3.9,-1.1,70,0,,0,North,1026.6,,,,,,,,,,,,Clear,
12/2/2017,8:51:00,6.1,-1.1,60,7.4,,50,NE,1026.3,4.6,,,,,,,,,,,Clear,
12/2/2017,9:51:00,6.7,-1.7,55,7.4,,50,NE,1026.4,5.3,,,,,,,,,,,Clear,
12/2/2017,10:51:00,7.8,-1.7,51,7.4,,50,NE,1025.8,6.6,,,,,,,,,,,Clear,
12/2/2017,11:51:00,8.3,-1.7,50,5.6,,80,East,1024.7,,,,,,,,,,,,Clear,
12/2/2017,12:51:00,8.3,-1.7,50,5.6,,0,Variable,1024,,,,,,,,,,,,Clear,
12/2/2017,13:51:00,8.9,-1.7,48,9.3,,160,SSE,1023.7,,,,,,,,,,,,Clear,
12/2/2017,14:51:00,8.3,-1.1,52,5.6,,0,Variable,1023.7,,,,,,,,,,,,Clear,
12/2/2017,15:51:00,8.3,-1.1,52,0,,0,North,1024,,,,,,,,,,,,Clear,
12/2/2017,16:51:00,7.8,-1.1,54,5.6,,50,NE,1023.9,7.1,,,,,,,,,,,Clear,
12/2/2017,17:51:00,7.8,-0.6,56,7.4,,90,East,1024,6.6,,,,,,,,,,,Clear,
12/2/2017,18:51:00,7.8,-1.1,54,5.6,,130,SE,1023.8,7.1,,,,,,,,,,,Clear,
12/2/2017,19:51:00,7.2,0,60,9.3,,160,SSE,1023.5,5.5,,,,,,,,,,,Clear,
12/2/2017,20:51:00,6.7,0,63,7.4,,0,Variable,1023.4,5.3,,,,,,,,,,,Clear,
12/2/2017,21:51:00,6.7,0.6,65,0,,0,North,1023.6,,,,,,,,,,,,Clear,
12/2/2017,22:51:00,7.2,1.1,65,0,,0,North,1023.8,,,,,,,,,,,,Partly Cloudy,
12/2/2017,23:51:00,6.7,1.1,68,0,,0,North,1024,,,,,,,,,,,,Scattered Clouds,
12/3/2017,0:51:00,6.7,1.1,68,5.6,,30,NNE,1023.2,5.8,,,,,,,,,,,Partly Cloudy,
12/3/2017,1:51:00,6.1,1.1,71,5.6,,90,East,1022.6,5.2,,,,,,,,,,,Clear,
12/3/2017,2:51:00,6.1,1.7,74,7.4,,60,ENE,1022.6,4.6,,,,,,,,,,,Scattered Clouds,
12/3/2017,3:51:00,6.7,1.7,71,7.4,,40,NE,1022.8,5.3,,,,,,,,,,,Overcast,
12/3/2017,4:51:00,6.7,2.2,73,0,,0,North,1022.6,,,,,,,,,,,,Overcast,
12/3/2017,5:51:00,6.7,2.2,73,0,,0,North,1022.9,,,,,,,,,,,,Overcast,
12/3/2017,6:51:00,7.2,2.2,71,0,,0,North,1022.7,,,,,,,,,,,,Overcast,
12/3/2017,7:51:00,7.2,2.2,71,0,,0,North,1022.8,,,,,,,,,,,,Overcast,
12/3/2017,8:51:00,7.8,3.3,73,0,,0,North,1023.3,,,,,,,,,,,,Overcast,
12/3/2017,9:51:00,8.3,2.8,68,7.4,,0,Variable,1023.5,,,,,,,,,,,,Overcast,
12/3/2017,10:51:00,8.3,3.3,71,7.4,,0,Variable,1022.9,,,,,,,,,,,,Overcast,
12/3/2017,11:51:00,8.9,2.8,66,5.6,,0,Variable,1022.6,,,,,,,,,,,,Overcast,
12/3/2017,12:16:00,8.9,2.8,66,5.6,,50,NE,1022.9,,,,,,,,,,,,Overcast,
12/3/2017,12:51:00,8.9,2.8,66,5.6,,140,SE,1021.9,,,,,,,,,,,,Overcast,
12/3/2017,13:51:00,8.9,2.8,66,0,,0,North,1021.8,,,,,,,,,,,,Overcast,
12/3/2017,14:51:00,8.3,3.9,74,0,,0,North,1022.2,,,,,,,,,,,,Overcast,
12/3/2017,15:51:00,8.3,4.4,77,5.6,,70,ENE,1022.4,,,,,,,,,,,,Overcast,
12/3/2017,16:51:00,8.3,4.4,77,7.4,,70,ENE,1022.8,,,,,,,,,,,,Overcast,
12/3/2017,17:14:00,8.3,4.4,77,0,,0,North,1023.6,,,,,,,,,,,,Overcast,
12/3/2017,17:42:00,8.3,4.4,77,5.6,,70,ENE,1023.9,,,,,,,,,,,,Overcast,
12/3/2017,17:51:00,8.3,4.4,77,0,,0,North,1023.6,,,,,,,,,,,,Overcast,
12/3/2017,18:51:00,7.2,3.9,80,0,,0,North,1023.8,,,,,,,,,,,,Mostly Cloudy,
12/3/2017,19:51:00,7.8,3.9,76,5.6,,0,Variable,1024.1,7.1,,,,,,,,,,,Overcast,
12/3/2017,20:51:00,7.2,3.9,80,5.6,,30,NNE,1024.7,6.4,,,,,,,,,,,Mostly Cloudy,
12/3/2017,21:51:00,7.2,3.9,80,5.6,,60,ENE,1025,6.4,,,,,,,,,,,Partly Cloudy,
12/3/2017,22:51:00,6.7,3.3,79,0,,0,North,1025.5,,,,,,,,,,,,Clear,
12/3/2017,23:51:00,6.7,3.3,79,5.6,,30,NNE,1025.9,5.8,,,,,,,,,,,Clear,
12/4/2017,0:51:00,6.1,3.9,86,0,,0,North,1025.9,,,,,,,,,,,,Clear,
12/4/2017,1:51:00,5.6,3.9,89,0,,0,North,1026.1,,,,,,,,,,,,Clear,
12/4/2017,2:51:00,5.6,4.4,92,0,,0,North,1027,,,,,,,,,,,,Clear,
12/4/2017,3:51:00,5,3.9,93,0,,0,North,1027.5,,,,,,,,,,,,Clear,
12/4/2017,4:51:00,5,3.9,93,5.6,,30,NNE,1027.5,3.9,,,,,,,,,,,Clear,
12/4/2017,5:51:00,4.4,3.3,93,7.4,,40,NE,1028,2.6,,,,,,,,,,,Clear,
12/4/2017,6:51:00,4.4,3.3,93,5.6,,30,NNE,1029,3.2,,,,,,,,,,,Clear,
12/4/2017,7:51:00,5,3.3,89,5.6,,0,Variable,1029.7,3.9,,,,,,,,,,,Clear,
12/4/2017,9:51:00,8.3,4.4,77,5.6,,70,ENE,1030.9,,,,,,,,,,,,Clear,
12/4/2017,10:51:00,8.9,3.9,71,7.4,,0,Variable,1030.9,,,,,,,,,,,,Clear,
12/4/2017,11:51:00,8.9,4.4,74,7.4,,290,WNW,1030.6,,,,,,,,,,,,Haze,
12/4/2017,12:03:00,8.3,4.4,77,7.4,,290,WNW,1031.4,,,,,,,,,,,,Haze,
12/4/2017,12:51:00,8.9,4.4,74,0,,0,North,1030,,,,,,,,,,,,Haze,
12/4/2017,13:51:00,10,3.9,66,7.4,,0,Variable,1029.4,,,,,,,,,,,,Mostly Cloudy,
12/4/2017,14:10:00,9.4,3.9,69,9.3,,70,ENE,1030,,,,,,,,,,,,Partly Cloudy,
12/4/2017,14:51:00,10,2.2,59,5.6,,0,Variable,1029.6,,,,,,,,,,,,Partly Cloudy,
12/4/2017,15:51:00,9.4,2.8,64,0,,0,North,1030.1,,,,,,,,,,,,Clear,
12/4/2017,16:51:00,8.9,3.9,71,13,,140,SE,1029.5,,,,,,,,,,,,Partly Cloudy,
12/4/2017,17:51:00,8.9,3.9,71,9.3,,0,Variable,1029.3,,,,,,,,,,,,Partly Cloudy,
12/4/2017,18:51:00,9.4,3.9,69,5.6,,160,SSE,1029.7,,,,,,,,,,,,Mostly Cloudy,
12/4/2017,19:51:00,9.4,3.9,69,0,,0,North,1029.6,,,,,,,,,,,,Overcast,
12/4/2017,20:51:00,10,3.9,66,,,0,North,1029.8,,,,,,,,,,,,Mostly Cloudy,
12/4/2017,21:51:00,10,3.3,63,7.4,,180,South,1029.7,,,,,,,,,,,,Overcast,
12/4/2017,22:51:00,10,3.9,66,16.7,,170,South,1029.5,,,,,,,,,,,,Partly Cloudy,
12/4/2017,23:51:00,10,3.3,63,13,,170,South,1028.9,,,,,,,,,,,,Partly Cloudy,
12/5/2017,0:51:00,10,3.9,66,,,0,North,1028.1,,,,,,,,,,,,Scattered Clouds,
12/5/2017,1:51:00,10.6,4.4,66,9.3,,0,Variable,1027.8,,,,,,,,,,,,Clear,
12/5/2017,2:51:00,10.6,5,68,7.4,,170,South,1027.2,,,,,,,,,,,,Scattered Clouds,
12/5/2017,3:51:00,10,5,71,5.6,,0,Variable,1026.6,,,,,,,,,,,,Scattered Clouds,
12/5/2017,4:51:00,10.6,5.6,71,18.5,27.8,170,South,1025.7,,,,,,,,,,,,Clear,
12/5/2017,5:49:00,11,7,76,,,0,North,1026,,,,,,,,,,,,Mostly Cloudy,
12/5/2017,5:51:00,11.1,6.7,74,16.7,29.6,170,South,1025.1,,,,,,,,,,,,Mostly Cloudy,
12/5/2017,6:51:00,11.7,7.2,74,7.4,29.6,0,Variable,1024.7,,,,,,,,,,,,Overcast,
12/5/2017,7:47:00,12,8,77,13,33.3,180,South,1025.3,,,,,,,,,,,,Overcast,
12/5/2017,7:51:00,11.7,8.3,80,16.7,33.3,180,South,1024.4,,,,,,,,,,,,Overcast,
12/5/2017,8:38:00,12.2,8.9,80,13,29.6,160,SSE,1024.6,,,,,,,,,,,,Overcast,
12/5/2017,8:51:00,12.2,8.9,80,14.8,35.2,150,SSE,1023.6,,,,,,,,,,,,Overcast,
12/5/2017,9:08:00,12.2,8.9,80,14.8,33.3,170,South,1023.9,,,,,,,,,,,,Overcast,
12/5/2017,9:51:00,12.8,10,83,13,29.6,170,South,1022.9,,,0,,,,,,,,,Overcast,
12/5/2017,10:51:00,13.3,10.6,84,7.4,27.8,0,Variable,1021.3,,,,,,,,,,,,Overcast,
12/5/2017,11:51:00,14.4,11.1,81,14.8,25.9,180,South,1020.2,,,,,,,,,,,,Overcast,
12/5/2017,12:33:00,15,11.7,81,,,0,North,1019.5,,,,,,,,,,,,Overcast,
12/5/2017,12:51:00,15,11.7,81,13,25.9,170,South,1018.1,,,,,,,,,,,,Mostly Cloudy,
12/5/2017,13:51:00,16.1,11.7,75,11.1,,160,SSE,1016.6,,,,,,,,,,,,Mostly Cloudy,
12/5/2017,14:51:00,15.6,11.7,78,11.1,33.3,170,South,1016.2,,,,,,,,,,,,Overcast,
12/5/2017,15:51:00,15.6,12.2,80,11.1,,170,South,1015.4,,,,,,,,,,,,Overcast,
12/5/2017,16:51:00,15.6,12.2,80,9.3,,160,SSE,1014.8,,,,,,,,,,,,Overcast,
12/5/2017,17:51:00,15.6,12.2,80,7.4,,0,Variable,1014,,,,,,,,,,,,Overcast,
12/5/2017,18:51:00,14.4,13.3,93,7.4,,0,Variable,1013,,,0,,,,,,,,,Light Rain,
12/5/2017,19:01:00,14.4,13.3,93,,,0,North,1013.8,,,0.3,,,,,,,,,Light Rain,
12/5/2017,19:08:00,14.4,13.3,93,11.1,,180,South,1013.8,,,0.8,,,,,,,,,Rain,
12/5/2017,19:22:00,14.4,13.3,93,7.4,,0,Variable,1013.8,,,2,,,,,,,,,Rain,
12/5/2017,19:31:00,14.4,13.3,93,9.3,,0,Variable,1013.8,,,3,,,,,,,,,Rain,
12/5/2017,19:51:00,14.4,13.9,97,0,,0,North,1012.6,,,6.6,,,,,,,,,Light Rain,
12/5/2017,19:56:00,14.4,13.9,97,,,0,North,1013.4,,,0,,,,,,,,,Rain,
12/5/2017,20:05:00,14.4,13.9,97,7.4,,0,Variable,1013.4,,,0.8,,,,,,,,,Rain,
12/5/2017,20:34:00,14.4,13.9,97,,,0,North,1012.8,,,3,,,,,,,,,Rain,
12/5/2017,20:43:00,14.4,13.9,97,13,,240,WSW,1012.8,,,4.6,,,,,,,,,Heavy Rain,
12/5/2017,20:51:00,14.4,13.9,97,13,,240,WSW,1012,,,5.8,,,,,,,,,Heavy Rain,
12/5/2017,21:17:00,14.4,13.3,93,14.8,27.8,240,WSW,1012.8,,,3,,,,,,,,,Rain,
12/5/2017,21:30:00,14.4,13.3,93,9.3,,0,Variable,1012.4,,,3.6,,,,,,,,,Light Rain,
12/5/2017,21:51:00,14.4,13.3,93,9.3,33.3,0,Variable,1011.2,,,4.1,,,,,,,,,Light Rain,
12/5/2017,22:11:00,14.4,12.8,90,9.3,29.6,0,Variable,1011.4,,,0.5,,,,,,,,,Light Rain,
12/5/2017,22:51:00,14.4,13.3,93,,,0,North,1010.3,,,2,,,,,,,,,Rain,
12/5/2017,23:18:00,14.4,13.3,93,9.3,,0,Variable,1010.7,,,0.5,,,,,,,,,Overcast,
12/5/2017,23:51:00,14.4,13.3,93,11.1,,240,WSW,1009,,,0.5,,,,,,,,,Overcast,
12/6/2017,0:51:00,14.4,12.8,90,18.5,25.9,250,WSW,1009.4,,,,,,,,,,,,Overcast,
12/6/2017,1:51:00,14.4,12.8,90,,,0,North,1009.2,,,,,,,,,,,,Overcast,
12/6/2017,2:33:00,15,12.8,87,9.3,,0,Variable,1010,,,,,,,,,,,,Mostly Cloudy,
12/6/2017,2:41:00,14.4,12.8,90,7.4,,0,Variable,1010,,,,,,,,,,,,Overcast,
12/6/2017,2:51:00,14.4,12.8,90,0,,0,North,1009.3,,,,,,,,,,,,Overcast,
12/6/2017,3:22:00,11.1,6.7,74,25.9,42.6,290,WNW,1011.4,,,,,,,,,,,,Overcast,
12/6/2017,3:33:00,10,6.1,77,14.8,29.6,300,WNW,1011.7,,,,,,,,,,,,Overcast,
12/6/2017,3:51:00,10,5.6,74,7.4,,0,Variable,1011.2,,,,,,,,,,,,Overcast,
12/6/2017,4:51:00,10,2.8,61,,,0,North,1011.5,,,,,,,,,,,,Overcast,
12/6/2017,5:51:00,10,-1.7,44,16.7,35.2,280,West,1012.5,,,,,,,,,,,,Overcast,
12/6/2017,6:51:00,8.3,-5,39,14.8,29.6,280,West,1013.4,,,,,,,,,,,,Overcast,
12/6/2017,7:51:00,7.2,-5,42,16.7,,280,West,1014.6,4.3,,,,,,,,,,,Scattered Clouds,
12/6/2017,8:51:00,5.6,-7.8,38,22.2,37,270,West,1015.4,1.6,,,,,,,,,,,Clear,
12/6/2017,9:51:00,5,-7.2,41,20.4,33.3,290,WNW,1016.1,1,,,,,,,,,,,Clear,
12/6/2017,10:51:00,5,-6.7,43,,,0,North,1016.1,,,,,,,,,,,,Clear,
12/6/2017,11:51:00,5,-8.3,38,,,0,North,1015.4,,,,,,,,,,,,Clear,
12/6/2017,12:51:00,5,-8.9,36,9.3,,0,Variable,1014.5,2.8,,,,,,,,,,,Clear,
12/6/2017,13:51:00,5.6,-8.3,37,11.1,33.3,0,Variable,1013.9,3.2,,,,,,,,,,,Clear,
12/6/2017,14:51:00,6.1,-8.9,34,9.3,,280,West,1014.4,4.2,,,,,,,,,,,Clear,
12/6/2017,15:51:00,6.1,-9.4,32,14.8,27.8,260,West,1014.5,3.2,,,,,,,,,,,Clear,
12/6/2017,16:51:00,5.6,-8.9,35,20.4,33.3,260,West,1015.1,1.8,,,,,,,,,,,Clear,
12/6/2017,17:51:00,5.6,-7.8,38,7.4,,0,Variable,1015.5,4,,,,,,,,,,,Clear,
12/6/2017,18:51:00,5.6,-8.3,37,11.1,,0,Variable,1015.8,3.2,,,,,,,,,,,Clear,
12/6/2017,19:51:00,5,-7.8,40,9.3,,0,Variable,1016,2.8,,,,,,,,,,,Clear,
12/6/2017,20:51:00,4.4,-7.8,41,5.6,,0,Variable,1016.1,3.2,,,,,,,,,,,Clear,
12/6/2017,21:51:00,4.4,-7.8,41,7.4,,0,Variable,1016.1,2.6,,,,,,,,,,,Clear,
12/6/2017,22:51:00,4.4,-7.8,41,11.1,29.6,0,Variable,1015.8,1.7,,,,,,,,,,,Clear,
12/6/2017,23:51:00,4.4,-6.7,45,,,0,North,1015.5,,,,,,,,,,,,Mostly Cloudy,
12/7/2017,0:51:00,5,-6.7,43,16.7,27.8,240,WSW,1015.3,1.5,,,,,,,,,,,Overcast,
12/7/2017,1:51:00,4.4,-6.7,45,11.1,,0,Variable,1015.4,1.7,,,,,,,,,,,Scattered Clouds,
12/7/2017,2:51:00,3.9,-6.7,46,,,0,North,1015.3,,,,,,,,,,,,Clear,
12/7/2017,3:51:00,3.9,-6.7,46,7.4,,0,Variable,1015.1,2,,,,,,,,,,,Clear,
12/7/2017,4:51:00,3.3,-6.1,51,7.4,,0,Variable,1015.1,1.3,,,,,,,,,,,Clear,
12/7/2017,5:51:00,3.3,-6.1,51,13,,260,West,1015.4,0,,,,,,,,,,,Clear,
12/7/2017,6:51:00,2.8,-5.6,54,9.3,,260,West,1015.9,0.2,,,,,,,,,,,Clear,
12/7/2017,7:51:00,3.3,-5.6,53,18.5,29.6,260,West,1016.3,-0.9,,,,,,,,,,,Clear,
12/7/2017,8:51:00,3.9,-5,53,0,,0,North,1016.5,,,,,,,,,,,,Clear,
12/7/2017,9:51:00,5,-7.8,40,11.1,,290,WNW,1016.9,2.5,,,,,,,,,,,Clear,
12/7/2017,10:51:00,5.6,-9.4,34,22.2,42.6,280,West,1016.6,1.6,,,,,,,,,,,Clear,
12/7/2017,11:51:00,6.1,-8.3,35,20.4,37,280,West,1015.3,2.4,,,,,,,,,,,Clear,
12/7/2017,12:51:00,6.7,-7.2,37,16.7,31.5,270,West,1014.6,3.6,,,,,,,,,,,Clear,
12/7/2017,13:51:00,6.7,-8.3,34,11.1,31.5,0,Variable,1014.2,4.5,,,,,,,,,,,Clear,
12/7/2017,14:51:00,6.7,-7.8,35,11.1,31.5,0,Variable,1014.2,4.5,,,,,,,,,,,Clear,
12/7/2017,15:51:00,6.7,-8.9,32,9.3,29.6,0,Variable,1014.5,4.9,,,,,,,,,,,Clear,
12/7/2017,16:51:00,6.1,-7.8,37,5.6,,260,West,1014.7,5.2,,,,,,,,,,,Clear,
12/7/2017,17:51:00,5.6,-6.7,41,5.6,,0,Variable,1014.8,4.6,,,,,,,,,,,Clear,
12/7/2017,18:51:00,5.6,-6.7,41,7.4,,0,Variable,1015.6,4,,,,,,,,,,,Partly Cloudy,
12/7/2017,19:51:00,5.6,-6.7,41,7.4,25.9,0,Variable,1015.7,4,,,,,,,,,,,Mostly Cloudy,
12/7/2017,20:51:00,5,-6.7,43,,,0,North,1016.1,,,,,,,,,,,,Overcast,
12/7/2017,21:51:00,5,-5.6,47,11.1,,0,Variable,1016.3,2.5,,,,,,,,,,,Overcast,
12/7/2017,22:51:00,4.4,-3.9,55,0,,0,North,1016.9,,,,,,,,,,,,Mostly Cloudy,
12/7/2017,23:51:00,3.9,-3.9,57,,,0,North,1016.8,,,,,,,,,,,,Scattered Clouds,
12/8/2017,0:51:00,3.9,-4.4,55,,,0,North,1016.4,,,,,,,,,,,,Clear,
12/8/2017,1:51:00,3.3,-4.4,57,13,,290,WNW,1017,0,,,,,,,,,,,Clear,
12/8/2017,2:51:00,2.8,-5.6,54,9.3,,0,Variable,1017.5,0.2,,,,,,,,,,,Clear,
12/8/2017,3:51:00,2.2,-6.7,52,11.1,,290,WNW,1017.3,-0.9,,,,,,,,,,,Clear,
12/8/2017,4:51:00,2.2,-7.2,50,13,,280,West,1017.9,-1.3,,,,,,,,,,,Clear,
12/8/2017,5:51:00,1.7,-7.2,52,5.6,,270,West,1017.9,0.1,,,,,,,,,,,Clear,
12/8/2017,6:51:00,1.1,-8.3,50,7.4,,0,Variable,1018,-1.2,,,,,,,,,,,Clear,
12/8/2017,7:51:00,1.1,-8.3,50,5.6,,0,Variable,1018.5,-0.6,,,,,,,,,,,Clear,
12/8/2017,8:51:00,1.1,-8.3,50,5.6,,0,Variable,1019.1,-0.6,,,,,,,,,,,Clear,
12/8/2017,9:51:00,1.7,-8.3,48,5.6,,0,Variable,1019.1,0.1,,,,,,,,,,,Scattered Clouds,
12/8/2017,10:51:00,1.7,-9.4,44,9.3,,0,Variable,1018.7,-1.1,,,,,,,,,,,Partly Cloudy,
12/8/2017,11:51:00,2.2,-9.4,43,7.4,,270,West,1017.6,0,,,,,,,,,,,Partly Cloudy,
12/8/2017,12:51:00,2.8,-9.4,41,0,,0,North,1017.3,,,,,,,,,,,,Clear,
12/8/2017,13:51:00,3.3,-9.4,39,7.4,,0,Variable,1017,1.3,,,,,,,,,,,Partly Cloudy,
12/8/2017,14:51:00,2.8,-10,39,7.4,,0,Variable,1016.4,0.7,,,,,,,,,,,Clear,
12/8/2017,15:51:00,2.8,-9.4,41,0,,0,North,1016.9,,,,,,,,,,,,Clear,
12/8/2017,16:51:00,2.8,-9.4,41,5.6,,280,West,1016.8,1.4,,,,,,,,,,,Clear,
12/8/2017,17:51:00,2.2,-8.9,44,13,,280,West,1016.8,-1.3,,,,,,,,,,,Overcast,
12/8/2017,18:51:00,2.2,-8.3,46,0,,0,North,1016.6,,,,,,,,,,,,Mostly Cloudy,
12/8/2017,19:51:00,2.2,-8.9,44,5.6,,0,Variable,1016.2,0.7,,,,,,,,,,,Overcast,
12/8/2017,20:51:00,2.2,-8.3,46,16.7,,280,West,1015.1,-2,,,,,,,,,,,Scattered Clouds,
12/8/2017,21:51:00,1.7,-8.3,48,9.3,,300,WNW,1015.3,-1.1,,,,,,,,,,,Mostly Cloudy,
12/8/2017,22:51:00,1.7,-8.9,46,16.7,,260,West,1015.6,-2.6,,,,,,,,,,,Overcast,
12/8/2017,23:51:00,1.7,-8.9,46,7.4,,290,WNW,1014.3,-0.5,,,,,,,,,,,Mostly Cloudy,
12/9/2017,0:51:00,1.7,-8.3,48,0,,0,North,1014.8,,,,,,,,,,,,Overcast,
12/9/2017,1:51:00,1.7,-8.3,48,0,,0,North,1014.5,,,,,,,,,,,,Overcast,
12/9/2017,2:51:00,1.7,-8.3,48,5.6,,0,Variable,1014.4,0.1,,,,,,,,,,,Overcast,
12/9/2017,3:51:00,1.7,-8.3,48,9.3,,280,West,1014.7,-1.1,,,,,,,,,,,Overcast,
12/9/2017,4:51:00,1.7,-8.9,46,0,,0,North,1014,,,,,,,,,,,,Overcast,
12/9/2017,5:51:00,1.7,-8.9,46,7.4,,40,NE,1013.6,-0.5,,,,,,,,,,,Overcast,
12/9/2017,6:51:00,1.7,-8.9,46,9.3,,40,NE,1014.1,-1.1,,,,,,,,,,,Overcast,
12/9/2017,7:51:00,1.7,-8.3,48,5.6,,0,Variable,1014,0.1,,,,,,,,,,,Overcast,
12/9/2017,8:51:00,1.7,-7.2,52,11.1,,60,ENE,1013.3,-1.5,,0,,,,,,,,,Light Snow,
12/9/2017,9:46:00,1,-5,65,9.3,,20,NNE,1014.4,-1.9,,0,,,,,,,,,Light Snow,
12/9/2017,9:51:00,0,-4.4,73,9.3,,0,Variable,1013.7,-3.1,,0,,,,,,,,,Light Snow,
12/9/2017,10:13:00,-0.6,-3.3,82,7.4,,30,NNE,1014.4,-3.2,,0.3,,,,,,,,,Light Snow,
12/9/2017,10:51:00,-0.6,-2.2,89,7.4,,20,NNE,1013.1,-3.2,,0.8,,,,,,,,,Snow,
